movie_id,release_year,cust_id,rating_year,rating_month,rating_day_of_week,rating
5991,2005,391039,2005,10,3,4
1255,1985,289644,2005,3,1,3
17627,2001,2078434,2004,2,0,4
6287,1990,492250,2003,8,5,5
10041,1982,1132093,2005,1,0,2
299,2001,492719,2004,11,4,3
13359,2002,483922,2004,12,0,3
10080,2001,31510,2004,10,6,4
2299,1941,237263,2005,8,0,4
571,1999,493172,2004,7,1,5
17243,1991,2516156,2005,7,0,3
12232,2003,30919,2005,8,1,1
9768,2003,561206,2003,9,0,5
3078,1994,1530582,2005,4,2,5
12500,1999,1863703,2005,8,2,1
6964,2002,802037,2005,7,1,4
14550,1994,418873,2005,4,1,4
1180,2001,113029,2005,4,0,5
2871,2003,1561147,2004,5,0,5
14584,1999,1773226,2003,6,2,3
14312,1993,1277058,2004,4,1,3
15182,2001,1680398,2004,4,5,4
11926,1997,2199915,2005,6,2,4
15177,1988,850499,2005,2,1,3
10729,1985,1670645,2004,6,1,5
8447,2001,850657,2004,7,1,2
17381,2002,2168822,2004,4,0,5
17085,2002,2016725,2003,12,3,4
758,2004,982211,2004,12,4,3
15436,1998,490057,2001,3,6,3
15674,1999,1400327,2002,3,5,4
15887,2004,1044695,2005,8,1,5
14031,2002,2548409,2005,2,6,5
3860,2003,1412565,2005,5,3,3
9882,1997,73989,2001,4,6,4
14109,1990,1784843,2005,2,5,4
16449,1995,223204,2005,8,0,2
313,2000,1461670,2005,10,6,5
6134,2004,1836961,2005,7,1,3
8585,1979,1322839,2004,8,6,4
17672,2000,2195910,2005,8,2,4
11283,1994,128812,2005,7,6,4
12833,1996,74825,2001,4,6,2
11234,1998,1259374,2004,6,0,4
3106,1990,2259442,2005,8,2,5
5708,2000,1489091,2004,1,1,4
7032,2002,1044409,2005,8,1,4
4545,1990,1595652,2004,4,3,4
2612,2001,1308673,2005,6,0,5
17245,1997,2539639,2005,9,5,4
7600,1993,8004,2004,4,5,4
175,1992,1551325,2004,3,0,5
8634,1964,2554118,2004,12,4,4
1700,1996,2115337,2004,5,3,4
5720,2004,1922825,2005,9,0,4
11732,2003,684461,2005,1,1,2
2376,2000,1467079,2005,4,3,3
1902,1979,2428423,2004,8,4,4
10820,1985,553784,2005,8,0,2
12988,1949,18907,2002,7,1,3
9481,1972,1409430,2005,9,3,3
13304,1994,2608072,2004,9,0,3
9471,2004,1878286,2005,3,1,5
12997,2004,967698,2005,7,0,1
15124,1996,836489,2005,6,0,4
12834,2001,1882992,2005,7,6,5
14313,2000,2123443,2005,8,3,5
6404,1990,84389,2003,8,4,3
457,2004,564610,2004,10,6,4
9645,2003,284970,2004,7,4,3
10785,2000,2490067,2005,10,3,3
17472,1973,2483371,2004,3,5,3
9788,1998,2597161,2005,9,1,3
3226,1938,1147088,2005,5,4,5
5112,2000,1822440,2003,10,1,1
12355,2001,939446,2002,4,3,4
1066,1978,1669096,2005,7,6,4
14359,1967,1113393,2004,8,0,3
16721,1972,34827,2004,12,6,4
13673,1995,2550038,2005,9,4,4
15928,2004,1664010,2005,11,2,4
4805,1993,822126,2005,1,2,5
1902,1979,1870555,2005,4,6,3
10921,2003,478640,2005,10,0,3
2152,2000,1185149,2002,2,4,4
9189,1995,958060,2005,2,4,4
4123,1998,588621,2005,6,3,3
10820,1985,2354113,2005,1,6,5
13356,2002,193749,2004,2,1,2
9818,1997,1443908,2002,11,1,4
17157,1998,2113606,2005,4,0,5
12966,2004,245361,2005,6,1,4
6833,1995,665689,2005,10,6,5
11607,2005,2219472,2005,7,6,5
7394,1985,1458716,2005,9,2,5
8904,1997,1197415,2004,8,0,5
7605,2004,145719,2005,4,5,4
15062,1978,1673307,2004,4,0,3
5787,1983,1235018,2004,11,6,4
16169,1999,2328349,2003,8,4,2
17134,1992,2125279,2004,2,6,3
14103,2004,512106,2005,10,5,5
5496,2004,932638,2005,4,2,3
8636,2003,37974,2004,12,1,4
16181,1993,2125322,2004,12,3,3
14459,1989,626798,2005,2,3,4
970,2004,2107234,2005,11,1,1
9528,1957,1628202,2005,10,2,5
17358,2002,644955,2003,8,5,2
14961,2003,661799,2005,8,2,5
13195,1997,1420371,2003,1,1,4
5014,1986,2031576,2005,7,5,5
13582,1999,2471103,2005,3,3,3
10921,2003,56200,2004,8,5,3
17324,2005,653855,2005,8,2,5
4951,2003,2166354,2005,8,0,4
15158,2001,228316,2002,3,4,2
13593,1997,823372,2003,6,4,4
4996,2000,673591,2005,1,2,4
13673,1995,2156617,2005,10,4,5
256,2000,671130,2005,5,6,5
17482,1995,2065028,2004,2,0,4
13882,1998,1661533,2003,12,0,5
7523,1999,1540396,2003,5,5,4
16954,1989,2258651,2005,1,3,5
9037,1970,2151488,2004,12,4,4
14574,1998,1945567,2002,11,2,2
14149,1998,1164130,2003,10,0,4
2452,2001,1048393,2004,9,3,5
4145,1999,1461435,2003,12,4,4
6475,2004,1440657,2005,6,3,3
6464,2002,1776980,2004,11,3,5
4829,2004,2608858,2005,3,0,4
15124,1996,913820,2005,10,0,4
13981,1999,725865,2005,10,6,3
4972,2003,76509,2004,8,0,4
9487,2002,2327510,2005,4,3,5
11089,2001,626027,2005,4,2,5
4345,2002,170152,2005,3,1,1
13462,1999,816147,2005,8,5,3
17168,2001,669340,2005,5,4,3
2470,1992,739563,2005,1,0,2
7617,1987,658621,2003,8,2,3
16984,2004,949223,2005,2,1,2
16785,1961,377725,2005,10,3,3
8809,2002,1830690,2003,5,1,4
11929,1997,1536728,2004,6,4,2
13493,1989,109541,2003,10,4,4
13488,2004,2037505,2004,10,5,1
11317,2001,575152,2003,6,3,3
17053,2000,2170453,2004,7,0,1
12317,1996,371596,2000,1,1,4
14718,2002,618011,2004,7,2,3
16879,1997,420865,2005,3,6,4
2391,2004,257824,2005,9,3,3
10734,1987,886459,2005,6,5,2
17100,2000,1885042,2005,4,3,3
10947,2004,1033518,2005,5,4,5
16068,1989,530551,2004,3,0,5
6287,1990,861228,2004,7,0,3
14670,1989,1512040,2005,8,1,4
5226,1998,1473694,2005,11,0,4
17157,1998,2401186,2005,5,1,4
17152,2000,2110107,2003,4,2,4
16092,2002,1220707,2005,6,5,3
1689,2003,1114324,2004,12,5,3
11064,1994,1804811,2005,8,0,5
8954,2002,694171,2003,4,3,3
14364,2003,1382364,2004,4,3,2
14050,1971,159000,2005,5,1,4
8181,1995,2080195,2004,4,4,3
8329,1977,1816849,2005,3,2,4
12870,1993,594164,2005,3,2,5
7617,1987,2172452,2005,7,3,5
4745,2003,127000,2005,3,4,5
11265,2001,1610125,2005,1,4,3
3684,1964,1718731,2005,11,5,4
14644,2004,2272653,2004,11,1,4
17764,1998,555528,2001,11,4,4
3376,1958,2278928,2003,11,0,3
17574,1996,1293508,2005,5,0,4
3538,1988,803712,2005,6,0,5
14047,2003,1856236,2004,1,0,4
4761,1981,1520936,2004,3,1,3
11612,1998,1099805,2001,10,3,5
13582,1999,1459734,2005,9,5,4
10774,1976,147078,2004,3,1,5
12870,1993,475849,2005,4,5,3
2095,1997,733845,2001,11,4,3
9553,2002,1834472,2004,2,4,2
16452,2000,2160091,2005,6,3,3
4656,2000,1311232,2005,8,0,4
14391,1995,2387138,2003,6,3,3
3197,2004,2598906,2004,11,6,4
8099,2002,181207,2003,7,4,5
13519,2004,1525552,2004,11,2,2
2862,1991,576696,2005,10,1,5
7184,2005,2042140,2005,7,3,3
7281,2001,642381,2003,8,0,1
17189,2002,363007,2004,8,0,3
6386,1992,492575,2005,10,0,5
12828,2004,1317335,2005,7,6,1
8782,2001,2571302,2002,7,1,2
1180,2001,1636381,2005,2,1,5
17449,2004,507094,2005,7,1,5
9592,1998,239551,2005,8,0,5
6042,2004,2385226,2005,7,1,2
1865,2004,1568672,2005,11,3,3
10230,1997,1820662,2004,8,6,3
15116,2004,884930,2004,10,6,4
6366,2004,1213826,2004,12,0,3
4432,2003,1367766,2005,4,4,4
5704,1997,66392,2002,10,4,4
17189,2002,317779,2004,6,3,4
14312,1993,77358,2004,6,0,5
4883,1992,2455,2004,10,3,2
12232,2003,2250208,2005,9,0,5
16047,2005,2138801,2005,8,2,5
8086,2001,927338,2004,11,3,3
12047,2000,1070966,2003,11,0,4
10774,1976,1092171,2004,8,0,4
7234,2000,962537,2004,12,4,4
11323,2003,570766,2005,10,6,5
10986,2004,32991,2005,6,6,3
4790,2001,1220185,2005,2,4,4
10784,2003,835130,2004,12,4,3
1453,1996,1941447,2004,10,0,5
2890,1959,1586221,2004,9,0,4
10358,2004,285431,2005,10,0,2
9374,1966,2435897,2002,11,4,2
8413,2003,841842,2004,7,4,4
12999,2003,564551,2005,10,3,5
15425,1998,552129,2005,5,2,4
13195,1997,2420384,2005,10,4,4
14240,2003,433215,2005,9,4,4
5939,2001,146249,2002,3,0,3
8619,1985,1337293,2002,6,2,2
16262,2005,1317252,2005,6,2,5
16522,2004,143515,2005,5,6,3
5997,1988,1317855,2005,6,5,3
9208,1985,1084108,2001,12,6,4
17434,1959,2573753,2004,1,2,3
9689,1973,1851181,2001,12,1,4
12494,2001,2279690,2004,6,0,5
886,2004,1101488,2005,2,1,5
6797,1985,577299,2005,5,0,5
12991,2001,1503748,2005,5,5,4
1165,1999,1172667,2003,12,0,4
1307,2003,622974,2005,1,1,2
16178,1966,1706645,2004,2,6,3
15779,1997,1449229,2005,8,6,2
5309,1997,2077472,2004,9,0,5
5085,2003,1963190,2004,2,1,4
11805,2004,681701,2005,3,2,3
5069,1991,349411,2004,7,1,4
7221,1999,358544,2005,10,6,3
7605,2004,465415,2005,6,4,5
4570,1997,349331,2001,2,1,1
17482,1995,504981,2004,11,3,3
1962,2004,2356622,2004,8,3,3
4951,2003,1498815,2004,6,1,3
4207,1980,1325686,2005,12,5,4
16461,1996,2238010,2005,4,0,3
5293,1992,679049,2005,3,5,4
14953,1986,2204694,2003,11,0,3
3923,1997,560801,2004,8,3,3
10583,2003,964453,2005,11,1,2
2465,1984,1381392,2000,9,4,5
12867,1972,2134531,2005,9,0,5
2578,2001,294302,2004,6,2,3
12672,2001,521821,2004,11,1,3
5363,2001,79520,2003,9,0,4
1467,1993,854199,2004,3,3,4
3267,1994,1292005,2005,1,2,2
4345,2002,1395692,2004,11,0,4
7937,2000,1489327,2002,8,4,4
8954,2002,72284,2005,9,3,5
12244,2002,122851,2005,11,2,4
6223,1991,2519403,2005,5,2,3
17189,2002,649821,2004,9,6,5
14618,1998,1317086,2000,1,6,2
11323,2003,1292338,2004,1,2,3
3624,2003,2396434,2004,12,1,4
14538,2003,1620733,2003,10,5,3
15099,2003,1463088,2004,1,5,2
10173,2004,1616276,2005,3,2,1
5869,2002,1019491,2004,1,2,4
7852,2003,2091829,2005,5,6,3
10280,1993,539186,2005,7,1,3
11152,1998,1307065,2005,6,1,4
6972,1998,1099885,2003,6,0,3
14367,1998,850154,2003,11,2,4
4972,2003,563888,2005,9,1,4
11132,2003,1959329,2004,5,2,2
4972,2003,71356,2004,10,2,4
4341,2002,659807,2003,5,4,1
3312,2001,2007231,2005,10,4,4
2122,1999,572937,2005,1,5,1
2612,2001,273872,2003,8,5,2
3610,1992,1900514,2005,2,3,3
7070,1968,614348,2004,12,4,1
7609,1998,879551,2003,7,4,1
8014,2002,2459229,2004,10,5,2
17157,1998,2484302,2005,10,0,5
1854,2001,497953,2004,5,0,3
4640,1988,728123,2005,3,3,5
3320,2002,1969635,2004,9,5,5
15755,1988,234672,2005,1,2,3
2200,2002,1651373,2003,3,1,3
2612,2001,2604059,2004,3,4,5
313,2000,1109950,2002,7,2,4
14240,2003,1113868,2005,2,6,5
14571,1999,1391837,2005,9,6,5
8851,1998,997090,2005,7,5,5
8512,1999,1746949,2004,12,1,4
788,1994,2204191,2003,3,1,3
1202,1983,2547993,2005,1,2,3
14579,2002,262331,2004,4,3,2
111,2003,534639,2004,7,0,4
5085,2003,779587,2005,6,0,3
17692,2002,665228,2003,5,0,2
12672,2001,2403100,2005,10,3,5
6196,1984,25623,2001,4,1,5
6315,1989,1133272,2005,3,3,3
6642,1993,1907059,2005,12,2,5
10906,2004,1843812,2005,2,2,3
872,1954,2531772,2003,11,2,3
17508,2000,680501,2004,8,4,4
14358,1975,790839,2005,10,0,5
5926,1999,2549686,2004,1,5,3
4590,2004,1498429,2005,10,2,3
14909,1998,1694648,2001,11,6,3
6133,1984,1552183,2004,10,6,4
17008,2004,324510,2005,1,6,1
5327,2005,542729,2005,8,6,3
16879,1997,2138729,2005,5,2,3
6196,1984,850669,2002,12,1,5
4730,2003,1800459,2005,3,0,5
16788,1999,1265377,2005,4,4,2
2465,1984,2445683,2004,9,1,5
8370,1994,524341,2005,3,4,5
3522,2002,1971273,2003,6,4,3
2016,2002,1825375,2004,4,1,5
5010,1990,752853,2001,6,4,3
11089,2001,802342,2005,5,5,5
16952,1989,1197978,2002,12,0,3
1905,2003,1926108,2005,3,6,4
996,1961,37693,2005,7,0,4
6398,1992,91007,2004,6,2,3
16139,1991,989388,2005,5,0,2
1532,1992,1333690,2004,7,1,5
14776,1956,336849,2005,7,2,3
14856,1995,331655,2004,11,6,4
17112,2004,858350,2005,6,3,2
13433,1999,2179066,2004,1,4,4
16100,2004,468568,2005,10,0,5
17703,2003,1011901,2005,5,0,3
12767,1997,2499420,2005,6,4,5
7624,1986,1727395,2004,9,5,4
14702,1967,783585,2002,11,5,3
4545,1990,2543408,2005,7,1,1
4656,2000,89581,2005,9,0,3
17560,1984,2532815,2005,10,2,3
4472,2003,2461089,2005,8,1,3
1974,1995,186880,2003,7,2,3
8687,2002,1715556,2003,12,0,5
13398,1980,180443,2003,1,2,3
8806,1966,684439,2005,8,1,4
1470,2002,842271,2003,12,2,4
4266,2004,2108448,2004,10,2,5
6972,1998,1147039,2000,11,2,3
16977,2003,68814,2004,8,1,3
8468,2002,1790614,2004,9,3,5
16169,1999,1521864,2005,2,5,3
2848,1961,2239892,2004,7,4,5
12161,2003,1516585,2004,5,1,5
10730,2002,1918104,2005,4,6,4
7624,1986,443497,2002,4,5,3
5304,1998,371580,2005,10,4,2
9972,1997,2361405,2005,10,6,4
9438,2000,1521508,2005,4,0,3
6029,2001,769560,2004,10,1,5
5239,2005,1214842,2005,12,0,3
6692,1999,1826801,2004,10,4,3
14367,1998,118576,2005,4,3,3
4705,1987,361630,2005,3,0,2
6482,1984,336578,2004,11,0,5
9003,1980,73989,2002,7,1,3
2395,1996,797705,2005,1,2,4
15156,1993,390751,2003,7,2,4
3782,1990,34669,2003,7,1,5
4883,1992,1933592,2003,8,1,3
6510,1998,1323467,2001,12,6,4
16281,2002,1310748,2004,11,1,3
14642,1952,1096226,2002,2,5,5
6642,1993,1109221,2005,8,3,5
10894,2001,1379159,2003,7,1,5
17537,1984,1059101,2004,8,0,5
9340,2001,1678096,2004,11,3,4
3371,2003,649156,2004,9,2,4
16864,1981,1120498,2005,3,1,3
11366,2002,418695,2003,2,4,1
10212,1985,1146893,2004,7,3,4
2128,1993,2038372,2004,12,4,4
14060,2004,293500,2005,10,4,1
1428,2003,305591,2005,9,0,4
7331,2004,1601783,2004,8,1,3
11781,1984,678130,2005,4,5,3
6373,1956,2474861,2005,6,4,5
6482,1984,1428228,2005,5,0,4
16792,2001,1803516,2004,5,5,5
15064,1988,1369550,2004,11,2,4
10212,1985,2149035,2004,5,4,4
5309,1997,643691,2005,3,0,4
8711,2003,2202749,2005,11,3,5
8840,1996,2558268,2002,6,0,4
10627,1978,1220164,2005,6,3,4
16286,2002,1554291,2003,4,4,3
5549,2001,2377616,2005,9,5,5
6661,1996,832959,2005,3,1,3
9645,2003,1158470,2003,10,2,4
1138,2003,2088834,2004,10,5,1
2443,1992,2229650,2000,4,0,4
11077,2004,2066610,2005,5,6,2
17355,2004,2542613,2005,6,0,4
11677,2001,339681,2005,7,1,3
4669,1987,1338631,2003,8,1,5
10170,2001,1274744,2005,6,1,4
4227,1997,1619608,2004,8,1,4
2122,1999,49704,2005,9,3,4
10564,1991,1956888,2003,6,0,3
12299,2001,1868308,2004,12,3,4
13488,2004,1357246,2005,2,4,3
16499,1961,1520830,2004,7,0,4
7841,1990,2301246,2005,3,3,5
17560,1984,204922,2004,1,3,5
9939,2005,2082105,2005,11,3,3
4677,2000,359340,2003,10,0,4
7399,1996,437785,2005,9,0,5
10461,1993,1030857,2004,1,1,2
7745,1995,1758386,2002,11,1,1
5582,1980,1523579,2005,7,6,4
15296,2001,1978314,2004,1,4,5
4640,1988,1648833,2005,1,4,4
1744,1984,715856,2005,8,2,4
2109,1982,2160085,2005,12,1,1
15764,2003,1040475,2004,5,5,2
15057,1985,1478875,2003,12,0,3
9818,1997,1089335,2004,12,5,3
8544,2001,1351411,2002,8,5,1
4306,1999,342798,2005,6,3,4
3427,2002,91502,2005,7,2,5
12778,1991,1802889,2005,12,2,3
483,2001,2117142,2005,8,5,3
13555,2003,518810,2005,5,2,2
13293,2004,428667,2004,10,0,4
362,2000,1093500,2005,6,5,2
4745,2003,1124758,2003,12,2,1
2152,2000,271435,2002,1,6,5
10359,1999,1120735,2001,1,3,5
12155,2004,96089,2005,5,5,3
825,1983,442370,2005,1,3,5
17103,2000,1336330,2004,7,6,2
2699,2003,226223,2004,9,1,2
15582,2002,1135927,2005,9,6,4
9080,2000,263031,2005,4,1,4
17621,1997,1318416,2004,5,2,5
6508,2002,2484643,2003,7,2,3
2209,1981,2156731,2005,1,1,3
2102,1994,166041,2005,9,4,3
9617,1998,993657,2004,4,4,3
14718,2002,349091,2005,11,0,4
3544,1968,2639999,2005,6,4,3
15844,2000,1279511,2004,11,2,5
5614,2000,1333118,2002,7,5,3
12773,1990,620714,2004,10,4,5
14430,1987,1747734,2005,8,1,4
16660,1998,1919163,2005,4,5,3
12044,2001,2482881,2004,7,1,3
788,1994,1176663,2005,5,4,5
17355,2004,1467407,2005,2,5,4
12494,2001,1388925,2005,1,1,3
3433,1992,974375,2001,5,4,3
17324,2005,1592350,2005,6,3,3
457,2004,1381395,2004,8,4,4
12911,1999,2414152,2002,7,1,3
14660,1998,978769,2005,12,2,3
5462,1999,1411869,2005,11,2,5
3624,2003,1903774,2004,5,4,4
4043,2002,1364443,2005,2,1,3
3719,1941,2492695,2005,11,5,5
10844,1980,96837,2004,7,0,4
12471,2002,1824535,2004,4,2,4
14869,1982,1642316,2004,10,4,2
4123,1998,1483525,2004,12,2,4
10583,2003,1471460,2004,11,5,3
12372,2000,2328208,2005,2,0,3
15922,1967,315054,2005,12,1,4
273,2004,11430,2005,7,4,4
15582,2002,1618207,2004,9,2,5
6754,2000,2602667,2004,6,4,3
15421,1995,935087,2004,6,4,4
3966,2004,639729,2005,3,1,4
7509,2002,2510551,2004,12,4,3
15956,1991,945583,2004,2,1,4
9617,1998,1227238,2005,6,3,2
7742,2003,1369093,2005,9,1,4
14670,1989,1738858,2005,7,3,5
7513,2003,1499061,2005,7,6,4
1202,1983,600228,2005,3,1,3
4012,1999,1400151,2005,1,0,3
9254,1985,1391668,2004,9,2,4
16063,1989,2332508,2005,5,5,3
11406,1990,105802,2005,3,0,4
3756,2002,2374769,2004,5,6,2
10664,1994,2509360,2005,12,1,3
6445,1962,1120498,2004,12,1,5
171,1957,923631,2004,4,2,3
17724,1993,488279,2005,10,3,5
15062,1978,669124,2003,8,4,5
10311,1961,1949369,2005,7,2,5
9940,1968,375606,2005,3,1,3
10359,1999,16121,2002,5,2,2
14410,2002,741179,2005,4,3,3
9205,1989,893835,2005,3,0,3
9389,1996,864061,2004,1,3,3
6972,1998,214589,2005,12,4,2
2372,2004,19475,2004,12,1,5
15582,2002,2001156,2005,6,0,4
1418,2002,741791,2005,9,1,5
4640,1988,1341478,2004,11,2,4
14088,1997,134414,2004,6,2,4
11171,1978,487818,2004,1,2,4
8603,2002,117492,2004,1,4,3
11931,2003,543113,2004,8,3,5
6255,2005,1881194,2005,11,1,3
4849,1981,401108,2005,6,1,4
3333,2004,1535062,2005,3,3,3
15755,1988,1114884,2004,9,0,5
11413,1978,238740,2004,9,4,3
7221,1999,1312635,2002,6,4,3
10378,1999,563486,2001,11,3,5
6771,1998,2471111,2004,8,2,3
4670,1999,1951560,2005,1,2,2
8679,1991,1830420,2005,10,6,4
10424,1993,2037457,2005,11,5,5
12161,2003,2085838,2005,1,0,3
8782,2001,1161433,2003,3,1,2
1428,2003,107571,2005,8,4,4
12970,1982,1093011,2003,8,2,2
16306,1960,1215114,2005,1,2,3
482,2002,2021585,2004,9,2,4
5775,1992,876962,2004,8,2,4
12399,1998,1455129,2004,12,3,3
17405,2005,1309057,2005,12,4,5
3282,2004,1567556,2005,7,3,4
14780,1988,1681133,2004,12,0,4
5055,1998,334643,2002,6,5,1
8107,1987,1298245,2005,5,0,4
8717,1963,778164,2005,2,2,3
14233,2002,406365,2004,11,4,3
5112,2000,279835,2005,3,1,4
14574,1998,1719647,2004,7,3,2
3742,1946,2639096,2005,6,3,4
6899,2001,1852040,2004,4,0,1
2809,2005,1523011,2005,10,1,4
5059,1981,1878729,2005,4,2,3
1144,1991,1004481,2001,2,3,5
14109,1990,1372346,2005,7,5,5
9047,2002,1471267,2005,1,3,5
17195,2003,448777,2005,5,1,4
13736,2000,204421,2003,9,0,3
2465,1984,829681,2005,9,3,1
10928,1994,797385,2005,10,5,3
12441,1980,582036,2005,5,1,1
2326,2002,1002587,2005,3,3,4
13967,2001,2128808,2005,4,6,4
14606,2002,434650,2003,9,2,4
9232,2003,290031,2005,9,3,4
16767,2001,42704,2002,12,6,3
5843,2000,2553297,2004,2,5,3
15471,2003,91531,2003,10,3,4
2001,1992,1763559,2005,1,4,3
3023,1973,1468700,2004,3,2,4
1202,1983,2510156,2005,3,4,5
16879,1997,2564623,2002,5,2,1
8525,2004,1683033,2005,4,2,3
9756,2002,1433646,2005,11,2,5
12381,1989,2601377,2005,6,3,3
1788,2004,2101604,2005,10,2,4
6720,2001,621821,2005,3,4,4
3917,2004,649982,2005,10,4,2
12675,1989,596329,2005,8,1,2
14712,2001,1564548,2003,10,2,4
1585,2001,2551038,2005,9,6,3
985,1999,2310976,2005,9,3,4
1810,1998,1531467,2005,7,3,4
9415,2005,1628701,2005,6,0,1
13074,2002,1583337,2003,8,1,2
16265,1977,1668288,2005,3,5,5
11775,2003,2149011,2005,5,6,4
4951,2003,2444240,2005,9,0,3
6350,1998,2632207,2004,10,1,4
7230,2001,2084501,2005,9,0,5
2905,1998,703706,2004,3,5,5
17506,2004,1122172,2005,5,2,1
2937,1987,1015048,2005,5,1,3
7545,1989,2301742,2002,10,6,3
9768,2003,2414685,2004,10,5,4
16438,1998,1201423,2005,1,0,5
5434,2000,1786046,2005,11,3,3
15885,1988,1285692,2005,6,2,3
15107,2001,679089,2003,10,0,5
242,1995,759443,2004,5,3,5
1399,1984,1076973,2005,6,2,3
13244,1993,741857,2005,7,4,4
5561,1967,1662459,2004,9,4,5
17308,2001,133129,2003,3,5,4
6343,2001,1298511,2002,9,3,2
5378,1927,416884,2002,2,2,3
9960,1988,659867,2004,12,2,4
11696,1999,2100425,2004,8,0,3
6631,2005,387874,2005,7,2,2
14248,1994,2331985,2005,4,2,1
12582,2003,2555131,2004,7,3,4
14621,2001,1973577,2004,11,0,5
13728,2000,1690265,2005,6,3,3
12471,2002,1213385,2005,6,1,2
6034,2004,2435127,2005,5,4,3
5181,2003,566604,2004,10,6,2
9592,1998,1790903,2004,3,3,3
13462,1999,1476825,2005,7,5,4
16668,1992,2545264,2005,12,6,4
14855,1992,2173088,2003,7,1,3
9208,1985,68118,2004,2,4,4
3098,1990,1024021,2003,2,4,1
1394,1999,1902434,2005,1,0,2
17654,1999,223582,2002,4,4,3
9863,2000,2289098,2004,2,5,3
12890,1976,502429,2004,6,0,3
9458,2005,944664,2005,10,0,4
2953,1987,858072,2005,6,0,4
3689,2005,1258114,2005,11,0,3
6206,2002,691914,2005,4,1,4
3232,1976,934389,2005,8,3,4
6972,1998,1560194,2005,9,3,5
13081,2004,2624781,2005,3,4,4
6329,1990,889231,2004,12,2,5
16948,2004,452106,2005,5,5,4
6829,2002,1524855,2005,5,2,4
91,2005,396914,2005,4,0,4
12679,2004,2003904,2004,11,1,1
672,1991,2358990,2002,9,1,3
6102,1978,717991,2004,9,4,4
4060,1990,2433476,2005,6,1,4
14367,1998,1043452,2005,5,5,1
16278,2004,1569306,2005,4,2,3
13378,1940,461358,2004,9,5,4
17157,1998,83318,2005,6,4,2
1590,2001,1613049,2004,12,3,4
15531,1996,1482775,2004,2,1,3
15582,2002,635295,2004,12,2,4
1102,2001,1479611,2005,10,5,4
9689,1973,1252934,2005,10,0,5
12034,1980,1243537,2004,5,2,5
189,1982,225381,2004,8,5,5
13081,2004,1957683,2005,2,0,3
15007,1980,1963758,2004,3,0,3
17541,2004,2631102,2005,8,1,3
1877,1995,2344202,2005,8,2,5
15407,2000,1001129,2004,10,4,2
14545,2004,856992,2005,10,4,5
1046,2003,764513,2004,1,4,3
1145,2001,263399,2003,6,6,2
14103,2004,1802311,2005,5,0,3
12084,2002,1972994,2003,10,4,5
17676,2001,1662881,2004,9,1,2
15807,1944,1245227,2005,7,3,4
10890,1978,4597,2005,2,0,2
9946,1995,2566965,2004,10,1,4
9886,1999,640941,2005,9,2,4
7713,1981,2418540,2005,7,4,4
3825,2002,2332009,2005,1,5,4
16169,1999,2577597,2005,4,1,4
17472,1973,1046893,2005,10,6,3
9340,2001,1220618,2002,2,1,5
6720,2001,700278,2005,1,0,5
457,2004,2491792,2005,10,0,5
16796,2001,1689050,2005,7,5,4
15233,2001,971129,2005,6,0,4
9471,2004,449967,2005,9,3,4
7399,1996,32275,2005,7,4,4
2844,2003,1796212,2004,9,0,3
6205,1983,200177,2004,4,6,5
6196,1984,2593856,2004,4,4,4
8107,1987,1079964,2004,11,1,5
2360,1952,529001,2005,7,3,5
16128,1994,2595508,2004,11,5,3
3579,2003,1618112,2005,10,5,4
720,1989,1762386,2004,8,0,4
14477,1998,590514,2001,1,2,4
4149,2004,2130318,2005,3,2,3
3610,1992,2558357,2004,7,3,5
8904,1997,810507,2005,10,6,2
12545,1972,2490071,2004,12,4,5
13847,2001,2314786,2005,3,3,4
378,2003,1414247,2004,6,3,3
12785,2000,1602952,2003,9,3,2
5939,2001,1826554,2003,8,3,5
7635,2004,607842,2005,2,2,1
15124,1996,1409999,2004,1,2,5
4330,1995,369407,2005,3,1,5
476,2004,3321,2005,8,4,4
4056,2001,2121765,2004,3,6,3
12500,1999,1089457,2004,5,5,4
3267,1994,1156811,2005,5,2,3
7124,2003,957447,2005,9,3,5
7516,1958,1911099,2005,2,2,5
2314,1956,87003,2005,9,0,3
17157,1998,874093,2005,1,1,4
16792,2001,2370485,2004,4,6,5
4115,1999,112320,2005,9,4,5
12671,1951,2473798,2004,1,4,3
16567,1979,255631,2005,11,5,4
12145,1981,2292767,2001,1,1,4
14302,2000,16786,2004,3,0,5
312,2000,1820046,2002,12,0,5
17031,2002,2359695,2004,11,0,3
12896,1994,2355625,2005,2,2,4
1877,1995,1553890,2004,5,5,5
7430,2001,2422300,2005,1,0,5
3418,1993,201341,2001,10,6,2
9028,1992,753231,2005,7,0,4
12727,1960,1807894,2005,10,6,4
5571,1976,2510088,2004,7,1,3
6235,2002,1387766,2005,4,6,4
1744,1984,552483,2005,7,4,3
